# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2723890	2724399	-	WP_104582542.1	WP_104582542.1		DUF1249 domain-containing protein			H7A86_RS11365	510	169	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2724600	2725421	-							H7A86_RS11370	822		old_locus_tag=XSP_002290
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2724600	2725421	-	WP_024939184.1	WP_024939184.1		kinase/pyrophosphorylase			H7A86_RS11370	822	273	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2725564	2727942	+					ppsA		H7A86_RS11375	2379		old_locus_tag=XSP_002291
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2725564	2727942	+	WP_119131895.1	WP_119131895.1		phosphoenolpyruvate synthase	ppsA		H7A86_RS11375	2379	792	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2727942	2728904	+							H7A86_RS11380	963		old_locus_tag=XSP_002292
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2727942	2728904	+	WP_119128714.1	WP_119128714.1		mechanosensitive ion channel family protein			H7A86_RS11380	963	320	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2729096	2729680	-					orn		H7A86_RS11385	585		old_locus_tag=XSP_002293
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2729096	2729680	-	WP_104582713.1	WP_104582713.1		oligoribonuclease	orn		H7A86_RS11385	585	194	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2729751	2730260	-					tadA		H7A86_RS11390	510		old_locus_tag=XSP_002294
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2729751	2730260	-	WP_119131894.1	WP_119131894.1		tRNA adenosine(34) deaminase TadA	tadA		H7A86_RS11390	510	169	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2730263	2730730	-					mntR		H7A86_RS11395	468		old_locus_tag=XSP_002295
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2730263	2730730	-	WP_024939187.1	WP_024939187.1		manganese-binding transcriptional regulator MntR	mntR		H7A86_RS11395	468	155	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2730874	2732220	+							H7A86_RS11400	1347		old_locus_tag=XSP_002296
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2730874	2732220	+	WP_119131893.1	WP_119131893.1		Nramp family divalent metal transporter			H7A86_RS11400	1347	448	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2732447	2733271	+							H7A86_RS11405	825		old_locus_tag=XSP_002297
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2732447	2733271	+	WP_119131892.1	WP_119131892.1		alpha/beta hydrolase			H7A86_RS11405	825	274	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2733617	2734744	+							H7A86_RS11410	1128		old_locus_tag=XSP_002298
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2733617	2734744	+	WP_104582536.1	WP_104582536.1		Cache 3/Cache 2 fusion domain-containing protein			H7A86_RS11410	1128	375	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2734789	2735415	+							H7A86_RS11415	627		old_locus_tag=XSP_002299
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2734789	2735415	+	WP_119131891.1	WP_119131891.1		hypothetical protein			H7A86_RS11415	627	208	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2735584	2737149	-					guaA		H7A86_RS11420	1566		old_locus_tag=XSP_002300
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2735584	2737149	-	WP_119131890.1	WP_119131890.1		glutamine-hydrolyzing GMP synthase	guaA		H7A86_RS11420	1566	521	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2737280	2738737	-					guaB		H7A86_RS11425	1458		old_locus_tag=XSP_002301
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2737280	2738737	-	WP_016903541.1	WP_016903541.1		IMP dehydrogenase	guaB		H7A86_RS11425	1458	485	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2738830	2739714	-					folD		H7A86_RS11430	885		old_locus_tag=XSP_002302
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2738830	2739714	-	WP_119131889.1	WP_119131889.1		bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase FolD	folD		H7A86_RS11430	885	294	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2739764	2740084	+							H7A86_RS11435	321		old_locus_tag=XSP_002303
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2739764	2740084	+	WP_104582532.1	WP_104582532.1		DUF1244 domain-containing protein			H7A86_RS11435	321	106	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2740449	2741342	-					galU		H7A86_RS11440	894		old_locus_tag=XSP_002304
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2740449	2741342	-	WP_016903544.1	WP_016903544.1		UTP--glucose-1-phosphate uridylyltransferase GalU	galU		H7A86_RS11440	894	297	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2741342	2743249	-							H7A86_RS11445	1908		old_locus_tag=XSP_002305
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2741342	2743249	-	WP_164739802.1	WP_164739802.1		polysaccharide biosynthesis protein			H7A86_RS11445	1908	635	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2743263	2744240	-							H7A86_RS11450	978		old_locus_tag=XSP_002306
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2743263	2744240	-	WP_119131888.1	WP_119131888.1		glycosyltransferase family 4 protein			H7A86_RS11450	978	325	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2744240	2745418	-					lapB		H7A86_RS11455	1179		old_locus_tag=XSP_002307
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2744240	2745418	-	WP_104582530.1	WP_104582530.1		lipopolysaccharide assembly protein LapB	lapB		H7A86_RS11455	1179	392	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2745425	2745730	-							H7A86_RS11460	306		old_locus_tag=XSP_002308
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2745425	2745730	-	WP_104533506.1	WP_104533506.1		LapA family protein			H7A86_RS11460	306	101	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2745797	2746108	-							H7A86_RS11465	312		old_locus_tag=XSP_002309
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2745797	2746108	-	WP_016903549.1	WP_016903549.1		integration host factor subunit beta			H7A86_RS11465	312	103	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2746196	2747881	-					rpsA		H7A86_RS11470	1686		old_locus_tag=XSP_002310
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2746196	2747881	-	WP_016903550.1	WP_016903550.1		30S ribosomal protein S1	rpsA		H7A86_RS11470	1686	561	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2748065	2748748	-					cmk		H7A86_RS11475	684		old_locus_tag=XSP_002311
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2748065	2748748	-	WP_104582528.1	WP_104582528.1		(d)CMP kinase	cmk		H7A86_RS11475	684	227	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2748921	2749046	+					ykgO		H7A86_RS11480	126		old_locus_tag=XSP_002312
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2748921	2749046	+	WP_005913193.1	WP_005913193.1		type B 50S ribosomal protein L36	ykgO		H7A86_RS11480	126	41	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2749288	2749617	+							H7A86_RS11485	330		old_locus_tag=XSP_002313
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2749288	2749617	+	WP_119131887.1	WP_119131887.1		hypothetical protein			H7A86_RS11485	330	109	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2749898	2750932	+							H7A86_RS11490	1035		old_locus_tag=XSP_002314
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2749898	2750932	+	WP_119131886.1	WP_119131886.1		agmatine deiminase family protein			H7A86_RS11490	1035	344	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2751013	2751897	+							H7A86_RS11495	885		old_locus_tag=XSP_002315
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2751013	2751897	+	WP_104582525.1	WP_104582525.1		carbon-nitrogen hydrolase			H7A86_RS11495	885	294	
gene	pseudogene	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2751938	2752174	+							H7A86_RS11500	237		partial;pseudo;old_locus_tag=XSP_002316
CDS	without_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2751938	2752174	+				phosphinothricin acetyltransferase			H7A86_RS11500	237		partial;pseudo
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2752179	2753399	+							H7A86_RS11505	1221		old_locus_tag=XSP_002317
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2752179	2753399	+	WP_180496629.1	WP_180496629.1		TraB/GumN family protein			H7A86_RS11505	1221	406	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2753515	2754426	-							H7A86_RS11510	912		old_locus_tag=XSP_002318
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2753515	2754426	-	WP_180708148.1	WP_180708148.1		endonuclease/exonuclease/phosphatase family protein			H7A86_RS11510	912	303	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2754489	2757626	-							H7A86_RS11515	3138		old_locus_tag=XSP_002319
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2754489	2757626	-	WP_180707862.1	WP_180707862.1		discoidin domain-containing protein			H7A86_RS11515	3138	1045	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2757653	2758489	-							H7A86_RS11520	837		old_locus_tag=XSP_002320
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2757653	2758489	-	WP_046342961.1	WP_046342961.1		carbohydrate ABC transporter permease			H7A86_RS11520	837	278	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2758486	2759370	-							H7A86_RS11525	885		old_locus_tag=XSP_002321
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2758486	2759370	-	WP_104567381.1	WP_104567381.1		sugar ABC transporter permease			H7A86_RS11525	885	294	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2759367	2760725	-							H7A86_RS11530	1359		old_locus_tag=XSP_002322
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2759367	2760725	-	WP_104582521.1	WP_104582521.1		sugar ABC transporter substrate-binding protein			H7A86_RS11530	1359	452	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2760729	2762366	-							H7A86_RS11535	1638		old_locus_tag=XSP_002323
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2760729	2762366	-	WP_104582520.1	WP_104582520.1		hypothetical protein			H7A86_RS11535	1638	545	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2762468	2765446	-							H7A86_RS11540	2979		old_locus_tag=XSP_002324
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2762468	2765446	-	WP_104582519.1	WP_104582519.1		TonB-dependent receptor			H7A86_RS11540	2979	992	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2765566	2766588	-							H7A86_RS11545	1023		old_locus_tag=XSP_002325
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2765566	2766588	-	WP_104648989.1	WP_104648989.1		LacI family transcriptional regulator			H7A86_RS11545	1023	340	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2767150	2767419	-							H7A86_RS11550	270		old_locus_tag=XSP_002326
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2767150	2767419	-	WP_104648990.1	WP_104648990.1		BolA family transcriptional regulator			H7A86_RS11550	270	89	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2767416	2767715	-							H7A86_RS11555	300		old_locus_tag=XSP_002327
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2767416	2767715	-	WP_104648991.1	WP_104648991.1		YciI family protein			H7A86_RS11555	300	99	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2768067	2768972	+							H7A86_RS11560	906		old_locus_tag=XSP_002328
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2768067	2768972	+	WP_104582515.1	WP_104582515.1		segregation/condensation protein A			H7A86_RS11560	906	301	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2768950	2770182	+					scpB		H7A86_RS11565	1233		old_locus_tag=XSP_002329
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2768950	2770182	+	WP_232099084.1	WP_232099084.1		SMC-Scp complex subunit ScpB	scpB		H7A86_RS11565	1233	410	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2770175	2771812	+							H7A86_RS11570	1638		old_locus_tag=XSP_002330
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2770175	2771812	+	WP_104648993.1	WP_104648993.1		rRNA pseudouridine synthase			H7A86_RS11570	1638	545	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2771984	2772421	-							H7A86_RS11575	438		old_locus_tag=XSP_002331
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2771984	2772421	-	WP_119131883.1	WP_119131883.1		hypothetical protein			H7A86_RS11575	438	145	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2772585	2773355	+							H7A86_RS11580	771		old_locus_tag=XSP_002332
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2772585	2773355	+	WP_119131882.1	WP_119131882.1		glutaminyl-peptide cyclotransferase			H7A86_RS11580	771	256	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2773449	2774249	-							H7A86_RS11585	801		old_locus_tag=XSP_002333
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2773449	2774249	-	WP_119131881.1	WP_119131881.1		amidohydrolase			H7A86_RS11585	801	266	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2774440	2775588	-							H7A86_RS11590	1149		old_locus_tag=XSP_002334
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2774440	2775588	-	WP_119131880.1	WP_119131880.1		pyridoxal phosphate-dependent aminotransferase			H7A86_RS11590	1149	382	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2775833	2776477	+					ccmA		H7A86_RS11595	645		old_locus_tag=XSP_002335
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2775833	2776477	+	WP_104582508.1	WP_104582508.1		heme ABC exporter ATP-binding protein CcmA	ccmA		H7A86_RS11595	645	214	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2776474	2777169	+					ccmB		H7A86_RS11600	696		old_locus_tag=XSP_002336
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2776474	2777169	+	WP_006452115.1	WP_006452115.1		heme exporter protein CcmB	ccmB		H7A86_RS11600	696	231	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2777264	2778016	+					ccmC		H7A86_RS11605	753		old_locus_tag=XSP_002337
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2777264	2778016	+	WP_115676925.1	WP_115676925.1		heme ABC transporter permease CcmC	ccmC		H7A86_RS11605	753	250	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2778013	2778183	+							H7A86_RS11610	171		old_locus_tag=XSP_002338
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2778013	2778183	+	WP_033483498.1	WP_033483498.1		heme exporter protein CcmD			H7A86_RS11610	171	56	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2778180	2778650	+					ccmE		H7A86_RS11615	471		old_locus_tag=XSP_002339
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2778180	2778650	+	WP_104582505.1	WP_104582505.1		cytochrome c maturation protein CcmE	ccmE		H7A86_RS11615	471	156	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2778822	2780759	+							H7A86_RS11620	1938		old_locus_tag=XSP_002340
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2778822	2780759	+	WP_119131879.1	WP_119131879.1		heme lyase CcmF/NrfE family subunit			H7A86_RS11620	1938	645	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2780752	2781354	+							H7A86_RS11625	603		old_locus_tag=XSP_002341
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2780752	2781354	+	WP_119131878.1	WP_119131878.1		DsbE family thiol:disulfide interchange protein			H7A86_RS11625	603	200	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2781351	2781785	+							H7A86_RS11630	435		old_locus_tag=XSP_002342
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2781351	2781785	+	WP_180707863.1	WP_180707863.1		cytochrome c-type biogenesis protein CcmH			H7A86_RS11630	435	144	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2781785	2782807	+							H7A86_RS11635	1023		old_locus_tag=XSP_002343
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2781785	2782807	+	WP_180707864.1	WP_180707864.1		tetratricopeptide repeat protein			H7A86_RS11635	1023	340	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2783549	2784751	+							H7A86_RS11640	1203		old_locus_tag=XSP_002344
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2783549	2784751	+	WP_119128692.1	WP_119128692.1		homoserine O-acetyltransferase			H7A86_RS11640	1203	400	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2784745	2785185	+							H7A86_RS11645	441		old_locus_tag=XSP_002345
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2784745	2785185	+	WP_232099086.1	WP_232099086.1		DUF1294 domain-containing protein			H7A86_RS11645	441	146	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2785252	2786019	-							H7A86_RS11650	768		old_locus_tag=XSP_002346
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2785252	2786019	-	WP_147421322.1	WP_147421322.1		hypothetical protein			H7A86_RS11650	768	255	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2786083	2787759	-					cydC		H7A86_RS11655	1677		old_locus_tag=XSP_002347
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2786083	2787759	-	WP_119131467.1	WP_119131467.1		thiol reductant ABC exporter subunit CydC	cydC		H7A86_RS11655	1677	558	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2787756	2789540	-					cydD		H7A86_RS11660	1785		old_locus_tag=XSP_002348
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2787756	2789540	-	WP_119131466.1	WP_119131466.1		thiol reductant ABC exporter subunit CydD	cydD		H7A86_RS11660	1785	594	
gene	protein_coding	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2789650	2791272	+							H7A86_RS11665	1623		old_locus_tag=XSP_002349
CDS	with_protein	GCF_903989455.1	Primary Assembly	chromosome		NZ_LR861803.1	2789650	2791272	+	WP_104586081.1	WP_104586081.1		cytochrome ubiquinol oxidase subunit I			H7A86_RS11665	1623	540	
