# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2081519	2081788	+							G4Q83_RS09610	270		partial;pseudo;old_locus_tag=G4Q83_09645
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2081519	2081788	+				EamA family transporter			G4Q83_RS09610	270		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2082451	2082885	-							G4Q83_RS09615	435		old_locus_tag=G4Q83_09650
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2082451	2082885	-	WP_128419565.1	WP_128419565.1		EamA family transporter			G4Q83_RS09615	435	144	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2082913	2084283	-							G4Q83_RS09620	1371		old_locus_tag=G4Q83_09655
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2082913	2084283	-	WP_128419564.1	WP_128419564.1		ATP-binding protein			G4Q83_RS09620	1371	456	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2084280	2084960	-							G4Q83_RS09625	681		old_locus_tag=G4Q83_09660
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2084280	2084960	-	WP_128419563.1	WP_128419563.1		response regulator transcription factor			G4Q83_RS09625	681	226	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2085074	2086447	+							G4Q83_RS09630	1374		old_locus_tag=G4Q83_09665
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2085074	2086447	+	WP_128419562.1	WP_128419562.1		TolC family protein			G4Q83_RS09630	1374	457	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2086444	2087505	+							G4Q83_RS09635	1062		old_locus_tag=G4Q83_09670
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2086444	2087505	+	WP_128419561.1	WP_128419561.1		efflux RND transporter periplasmic adaptor subunit			G4Q83_RS09635	1062	353	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2087502	2090570	+							G4Q83_RS09640	3069		old_locus_tag=G4Q83_09675
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2087502	2090570	+	WP_128419560.1	WP_128419560.1		efflux RND transporter permease subunit			G4Q83_RS09640	3069	1022	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2091423	2093018	+							G4Q83_RS09645	1596		old_locus_tag=G4Q83_09680
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2091423	2093018	+	WP_128419559.1	WP_128419559.1		glycosyltransferase family 39 protein			G4Q83_RS09645	1596	531	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2092951	2094243	-							G4Q83_RS09650	1293		old_locus_tag=G4Q83_09685
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2092951	2094243	-	WP_146095429.1	WP_146095429.1		ATP-binding protein			G4Q83_RS09650	1293	430	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2094230	2094913	-							G4Q83_RS09655	684		old_locus_tag=G4Q83_09690
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2094230	2094913	-	WP_246432334.1	WP_246432334.1		response regulator transcription factor			G4Q83_RS09655	684	227	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2095053	2097206	+							G4Q83_RS09660	2154		old_locus_tag=G4Q83_09695
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2095053	2097206	+	WP_128419556.1	WP_128419556.1		TonB-dependent siderophore receptor			G4Q83_RS09660	2154	717	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2097738	2099120	-							G4Q83_RS09665	1383		old_locus_tag=G4Q83_09700
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2097738	2099120	-	WP_128419555.1	WP_128419555.1		glutamine synthetase family protein			G4Q83_RS09665	1383	460	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2099134	2099889	-							G4Q83_RS09670	756		old_locus_tag=G4Q83_09705
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2099134	2099889	-	WP_128419554.1	WP_128419554.1		gamma-glutamyl-gamma-aminobutyrate hydrolase family protein			G4Q83_RS09670	756	251	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2100157	2101536	+							G4Q83_RS09675	1380		old_locus_tag=G4Q83_09710
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2100157	2101536	+	WP_128419553.1	WP_128419553.1		glutamine synthetase family protein			G4Q83_RS09675	1380	459	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2101628	2102935	+							G4Q83_RS09680	1308		old_locus_tag=G4Q83_09715
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2101628	2102935	+	WP_128419552.1	WP_128419552.1		FAD-binding oxidoreductase			G4Q83_RS09680	1308	435	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2103064	2103262	+							G4Q83_RS09685	199		partial;pseudo;old_locus_tag=G4Q83_09720
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2103064	2103262	+				diguanylate cyclase			G4Q83_RS09685	199		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2103282	2104562	-							G4Q83_RS09690	1281		old_locus_tag=G4Q83_09725
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2103282	2104562	-	WP_128419551.1	WP_128419551.1		MHS family MFS transporter			G4Q83_RS09690	1281	426	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2104637	2104885	-							G4Q83_RS09695	249		old_locus_tag=G4Q83_09730
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2104637	2104885	-	WP_128419550.1	WP_128419550.1		hypothetical protein			G4Q83_RS09695	249	82	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2104875	2107223	-							G4Q83_RS09700	2349		old_locus_tag=G4Q83_09735
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2104875	2107223	-	WP_128419549.1	WP_128419549.1		FdhF/YdeP family oxidoreductase			G4Q83_RS09700	2349	782	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2107220	2108059	-					fdhD		G4Q83_RS09705	840		old_locus_tag=G4Q83_09740
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2107220	2108059	-	WP_128419548.1	WP_128419548.1		formate dehydrogenase accessory sulfurtransferase FdhD	fdhD		G4Q83_RS09705	840	279	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2108077	2109753	-							G4Q83_RS09710	1677		old_locus_tag=G4Q83_09745
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2108077	2109753	-	WP_128419547.1	WP_128419547.1		OFA family MFS transporter			G4Q83_RS09710	1677	558	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2110012	2110236	+							G4Q83_RS09715	225		old_locus_tag=G4Q83_09750
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2110012	2110236	+	WP_185817389.1	WP_185817389.1		hypothetical protein			G4Q83_RS09715	225	74	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2110411	2110893	+							G4Q83_RS09720	483		old_locus_tag=G4Q83_09755
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2110411	2110893	+	WP_246432335.1	WP_246432335.1		hypothetical protein			G4Q83_RS09720	483	160	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2111223	2112062	+							G4Q83_RS23260	840		
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2111223	2112062	+	WP_246432336.1	WP_246432336.1		DUF1203 domain-containing protein			G4Q83_RS23260	840	279	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2112059	2113558	-							G4Q83_RS09730	1500		old_locus_tag=G4Q83_09765
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2112059	2113558	-	WP_128419545.1	WP_128419545.1		aldehyde dehydrogenase			G4Q83_RS09730	1500	499	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2113659	2114207	-							G4Q83_RS09735	549		old_locus_tag=G4Q83_09770
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2113659	2114207	-	WP_128419544.1	WP_128419544.1		cupin domain-containing protein			G4Q83_RS09735	549	182	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2114544	2115842	+							G4Q83_RS09740	1299		old_locus_tag=G4Q83_09775
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2114544	2115842	+	WP_128419574.1	WP_128419574.1		aspartate aminotransferase family protein			G4Q83_RS09740	1299	432	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2115919	2117223	+					ald		G4Q83_RS09745	1305		old_locus_tag=G4Q83_09780
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2115919	2117223	+	WP_246432337.1	WP_246432337.1		alanine dehydrogenase	ald		G4Q83_RS09745	1305	434	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2117309	2118550	+							G4Q83_RS09750	1242		old_locus_tag=G4Q83_09785
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2117309	2118550	+	WP_128419573.1	WP_128419573.1		DUF445 family protein			G4Q83_RS09750	1242	413	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2118724	2122821	+							G4Q83_RS09755	4098		pseudo;old_locus_tag=G4Q83_09790
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2118724	2122821	+				CHASE domain-containing protein			G4Q83_RS09755	4098		pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2122981	2123364	+							G4Q83_RS09760	384		old_locus_tag=G4Q83_09795
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2122981	2123364	+	WP_246432338.1	WP_246432338.1		hypothetical protein			G4Q83_RS09760	384	127	
gene	tmRNA	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2123444	2123795	+					ssrA		G4Q83_RS09765	352		old_locus_tag=G4Q83_09800
tmRNA		GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2123444	2123795	+				transfer-messenger RNA	ssrA		G4Q83_RS09765	352		
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2123958	2125199	+							G4Q83_RS09770	1242		old_locus_tag=G4Q83_09805
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2123958	2125199	+	WP_128419542.1	WP_128419542.1		integrase arm-type DNA-binding domain-containing protein			G4Q83_RS09770	1242	413	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2125550	2126533	+							G4Q83_RS09780	984		old_locus_tag=G4Q83_09815
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2125550	2126533	+	WP_185817191.1	WP_185817191.1		IS5 family transposase			G4Q83_RS09780	984	327	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2126663	2127358	+							G4Q83_RS09785	696		old_locus_tag=G4Q83_09820
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2126663	2127358	+	WP_128422005.1	WP_128422005.1		hypothetical protein			G4Q83_RS09785	696	231	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2127473	2128456	-							G4Q83_RS09790	984		old_locus_tag=G4Q83_09825
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2127473	2128456	-	WP_185817191.1	WP_185817191.1		IS5 family transposase			G4Q83_RS09790	984	327	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2128657	2129445	+							G4Q83_RS09795	789		old_locus_tag=G4Q83_09830
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2128657	2129445	+	WP_128421963.1	WP_128421963.1		hypothetical protein			G4Q83_RS09795	789	262	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2130562	2131545	-							G4Q83_RS09800	984		old_locus_tag=G4Q83_09835
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2130562	2131545	-	WP_185817191.1	WP_185817191.1		IS5 family transposase			G4Q83_RS09800	984	327	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2131854	2132267	+							G4Q83_RS09805	414		old_locus_tag=G4Q83_09840
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2131854	2132267	+	WP_128421904.1	WP_128421904.1		hypothetical protein			G4Q83_RS09805	414	137	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2132813	2133493	+							G4Q83_RS23265	681		
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2132813	2133493	+	WP_246432339.1	WP_246432339.1		hypothetical protein			G4Q83_RS23265	681	226	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2133557	2135167	+							G4Q83_RS09815	1611		old_locus_tag=G4Q83_09850
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2133557	2135167	+	WP_246432340.1	WP_246432340.1		hypothetical protein			G4Q83_RS09815	1611	536	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2135139	2136289	+							G4Q83_RS09820	1151		pseudo;old_locus_tag=G4Q83_09855
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2135139	2136289	+				IS3 family transposase			G4Q83_RS09820	1151		pseudo
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2136324	2137012	+							G4Q83_RS09825	689		partial;pseudo;old_locus_tag=G4Q83_09860
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2136324	2137012	+				IS5 family transposase			G4Q83_RS09825	689		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2137763	2140381	+					mutS		G4Q83_RS09830	2619		old_locus_tag=G4Q83_09865
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2137763	2140381	+	WP_128421699.1	WP_128421699.1		DNA mismatch repair protein MutS	mutS		G4Q83_RS09830	2619	872	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2140434	2141087	-							G4Q83_RS09835	654		old_locus_tag=G4Q83_09870
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2140434	2141087	-	WP_246432341.1	WP_246432341.1		glutathione S-transferase			G4Q83_RS09835	654	217	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2141145	2141850	-							G4Q83_RS09840	706		pseudo;old_locus_tag=G4Q83_09875
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2141145	2141850	-				YafY family transcriptional regulator			G4Q83_RS09840	706		pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2142282	2144528	+					katG		G4Q83_RS09845	2247		old_locus_tag=G4Q83_09880
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2142282	2144528	+	WP_128421698.1	WP_128421698.1		catalase/peroxidase HPI	katG		G4Q83_RS09845	2247	748	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2144712	2145509	-							G4Q83_RS09850	798		old_locus_tag=G4Q83_09885
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2144712	2145509	-	WP_185817391.1	WP_185817391.1		IS30 family transposase			G4Q83_RS09850	798	265	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2145673	2146080	-							G4Q83_RS09855	408		old_locus_tag=G4Q83_09890
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2145673	2146080	-	WP_128421710.1	WP_128421710.1		RNA-binding S4 domain-containing protein			G4Q83_RS09855	408	135	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2146400	2147860	+							G4Q83_RS09860	1461		old_locus_tag=G4Q83_09895
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2146400	2147860	+	WP_128421711.1	WP_128421711.1		MATE family efflux transporter			G4Q83_RS09860	1461	486	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2148139	2148555	-					rplS		G4Q83_RS09865	417		old_locus_tag=G4Q83_09900
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2148139	2148555	-	WP_128421712.1	WP_128421712.1		50S ribosomal protein L19	rplS		G4Q83_RS09865	417	138	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2148702	2149484	-					trmD		G4Q83_RS09870	783		old_locus_tag=G4Q83_09905
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2148702	2149484	-	WP_128421713.1	WP_128421713.1		tRNA (guanosine(37)-N1)-methyltransferase TrmD	trmD		G4Q83_RS09870	783	260	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2149561	2150073	-					rimM		G4Q83_RS09875	513		old_locus_tag=G4Q83_09910
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2149561	2150073	-	WP_128421714.1	WP_128421714.1		ribosome maturation factor RimM	rimM		G4Q83_RS09875	513	170	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2150120	2150380	-					rpsP		G4Q83_RS09880	261		old_locus_tag=G4Q83_09915
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2150120	2150380	-	WP_128421715.1	WP_128421715.1		30S ribosomal protein S16	rpsP		G4Q83_RS09880	261	86	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2150477	2151277	-							G4Q83_RS09885	801		old_locus_tag=G4Q83_09920
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2150477	2151277	-	WP_128421716.1	WP_128421716.1		aminotransferase class IV family protein			G4Q83_RS09885	801	266	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2151274	2152344	-							G4Q83_RS09890	1071		old_locus_tag=G4Q83_09925
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2151274	2152344	-	WP_128421717.1	WP_128421717.1		nitronate monooxygenase			G4Q83_RS09890	1071	356	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2152575	2153373	-							G4Q83_RS09895	799		pseudo;old_locus_tag=G4Q83_09930
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2152575	2153373	-				IS5 family transposase			G4Q83_RS09895	799		pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2153540	2153857	+							G4Q83_RS23270	318		
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2153540	2153857	+	WP_246432105.1	WP_246432105.1		hypothetical protein			G4Q83_RS23270	318	105	
gene	pseudogene	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2154242	2154475	+							G4Q83_RS23275	234		partial;pseudo
CDS	without_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2154242	2154475	+				IS30 family transposase			G4Q83_RS23275	234		partial;pseudo
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2154512	2155720	-					prpF		G4Q83_RS09905	1209		old_locus_tag=G4Q83_09940
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2154512	2155720	-	WP_185817392.1	WP_185817392.1		2-methylaconitate cis-trans isomerase PrpF	prpF		G4Q83_RS09905	1209	402	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2156006	2156299	+							G4Q83_RS09910	294		old_locus_tag=G4Q83_09945
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2156006	2156299	+	WP_128418677.1	WP_128418677.1		hypothetical protein			G4Q83_RS09910	294	97	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2156380	2157705	-					hflX		G4Q83_RS09915	1326		old_locus_tag=G4Q83_09950
CDS	with_protein	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2156380	2157705	-	WP_128418676.1	WP_128418676.1		GTPase HflX	hflX		G4Q83_RS09915	1326	441	
gene	protein_coding	GCF_014236795.1	Primary Assembly	chromosome		NZ_CP049017.1	2157732	2158007	-					hfq		G4Q83_RS09920	276		old_locus_tag=G4Q83_09955
